.	.	.	.	.	.	.	.	.	.	1	1	2.5	2.5	3.33333333333333	2.33333333333333	2.33333333333333	2.14285714285714	1.14285714285714	1.11111111111111	2.33333333333333	2.66666666666667	2.25	6	280	100	1734	5	5	5	5	5	1	5	3	3	7	1	34	3	19	3	3	2	2	2	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	1	1.33333333333333	2.16666666666667	2	4	3	1.66666666666667	2.14285714285714	1.57142857142857	1.22222222222222	3	2.77777777777778	1.75	5	281	100	1032	5	5	5	4	5	2	2	3	3	7	1	29	3	10	5	5	5	4	4	.	.	.	.	.	.	.	.	.	.	.	.	.
1	4	1	1	4	3.25	1	1.75	2.5	4	1	1	1.5	3.5	4	2.66666666666667	1	1	1	1	3	2.66666666666667	3	3.66666666666667	282	100	1755	5	5	5	5	5	2	2	5	5	8	2	34	3	0	0	0	5	3	3	87	100	2668	2	59	4	6	6	6	3	0	4	4
1	4	1	1	4	3.25	1	1.75	2.5	4	2.14285714285714	1	2.33333333333333	5	5	4.88888888888889	1	1	1.14285714285714	1.11111111111111	2.33333333333333	2.77777777777778	1.75	6.33333333333333	283	100	1199	5	4	5	5	5	2	4	5	5	10	1	27	3	4	4	4	5	5	5	87	100	2668	2	59	4	6	6	6	3	0	4	4
1	4	1	1	4	3.25	1	1.75	2.5	4	1.28571428571429	2	2.83333333333333	4	3.66666666666667	3.44444444444444	1.22222222222222	1	1.85714285714286	3.77777777777778	3	3.55555555555556	3.5	4.33333333333333	284	100	964	3	3	3	4	4	3	4	5	5	8	2	34	3	3	3	3	3	5	5	87	100	2668	2	59	4	6	6	6	3	0	4	4
1	4.25	1.33333333333333	1	4.5	4.25	2	1	2.5	4	1.42857142857143	1	2.16666666666667	5	4	3.44444444444444	2.22222222222222	2.57142857142857	1	2.44444444444444	3	3.66666666666667	3	6	285	100	1395	3	4	4	2	5	2	3	5	5	8	2	44	4	5	5	5	3	4	3	88	100	2011	2	44	4	6	6	4	10	0	4	3
1	4.25	1.33333333333333	1	4.5	4.25	2	1	2.5	4	1.14285714285714	4	4	3.5	3	3.33333333333333	1.88888888888889	1.42857142857143	2.71428571428571	3.55555555555556	3	3.11111111111111	4	4	286	100	236665	2	1	3	1	3	4	3	3	3	6	1	32	4	1	1	1	4	1	3	88	100	2011	2	44	4	6	6	4	10	0	4	3
1	4.75	1	3	4	3.25	2.75	2	2.25	4	1	1.33333333333333	2.33333333333333	3.5	4	2.11111111111111	1	1	1	2.22222222222222	4	2.88888888888889	3.25	4	287	100	1125	4	4	4	2	4	2	2	4	4	9	2	47	3	0	0	0	3	3	3	89	100	1079	2	40	4	4	4	1	3	0	5	5
1	4.75	1	3	4	3.25	2.75	2	2.25	4	1	1	1.33333333333333	3.5	4	3	1	1	1	1.22222222222222	3.33333333333333	2.44444444444444	1.25	5.66666666666667	288	100	917	3	5	5	5	5	2	2	3	3	8	2	23	4	2.5	2.5	2.5	4	4	4	89	100	1079	2	40	4	4	4	1	3	0	5	5
1.5	4	1.66666666666667	3.5	3.25	4	1	3	4	4	2.71428571428571	5.33333333333333	3.16666666666667	4	2	2.11111111111111	3.66666666666667	4.14285714285714	4	1.66666666666667	3.33333333333333	3	1.25	4	289	100	5797	3	4	5	5	5	2	2	4	4	4	1	20	4	3.5	3	3	2	3	3	90	100	1509	1	32	3	16	7	6	70	0	5	5
1.5	4	1.66666666666667	3.5	3.25	4	1	3	4	4	2.57142857142857	3.66666666666667	3	3	3	2.55555555555556	2.11111111111111	2.14285714285714	4.14285714285714	2.11111111111111	3.66666666666667	3.11111111111111	2	3.33333333333333	290	100	1318	4	4	4	4	4	2	2	4	4	7	1	22	4	6	4	3	2	4	4	90	100	1509	1	32	3	16	7	6	70	0	5	5
1.5	4	1.66666666666667	3.5	3.25	4	1	3	4	4	6	3.66666666666667	2.33333333333333	4	1	2	2.77777777777778	4.14285714285714	3.57142857142857	1	3	3.22222222222222	1	5	291	100	1962	5	5	5	3	5	1	3	4	4	2	1	24	6	7	7	6	2	5	5	90	100	1509	1	32	3	16	7	6	70	0	5	5
1.5	4	1.33333333333333	3.25	4	4	3	3.25	3.75	4.5	2.14285714285714	1	2.5	3.5	4.33333333333333	3	2	1.57142857142857	2.28571428571429	1.22222222222222	4	2.77777777777778	1.25	.	292	100	2109	5	5	5	5	5	1	2	4	4	9	1	34	3	7	5	5	5	5	5	91	100	4138	1	39	4	13	13	10	50	0	3	3
1.5	4	1.33333333333333	3.25	4	4	3	3.25	3.75	4.5	1.14285714285714	1	2.16666666666667	3	3	1.55555555555556	1.11111111111111	1.14285714285714	2	1	3	2.88888888888889	.	5.33333333333333	293	100	690734	5	5	5	5	5	2	2	3	4	6	1	51	2	8	8	8	5	5	5	91	100	4138	1	39	4	13	13	10	50	0	3	3
1.5	4	1.33333333333333	3.25	4	4	3	3.25	3.75	4.5	1.14285714285714	2.33333333333333	2.33333333333333	3.5	3.33333333333333	2.55555555555556	2.44444444444444	1.71428571428571	1.42857142857143	2.88888888888889	3	3	1.25	4	294	100	2930	4	3	4	4	5	3	3	3	3	7	1	42	3	6	6	6	5	5	5	91	100	4138	1	39	4	13	13	10	50	0	3	3
2	4	1	4.25	3.75	2.75	2	3.25	3.25	3.5	1	1.66666666666667	1.66666666666667	3	4	3.88888888888889	1.22222222222222	1	1.42857142857143	1.11111111111111	3	3.11111111111111	1.5	5.33333333333333	295	100	2134	5	5	5	5	5	2	2	4	4	8	2	58	2	16	10	10	5	5	5	92	100	1510	1	41	3	13	10	10	10	0	1	1
2	4	1	4.25	3.75	2.75	2	3.25	3.25	3.5	1	1.66666666666667	4.5	3.5	3	2.66666666666667	1	1	1	1.77777777777778	3.33333333333333	3.11111111111111	3.25	5	296	100	1813	3	4	5	3	5	2	2	5	5	7	2	59	2	5	3	37	5	5	5	92	100	1510	1	41	3	13	10	10	10	0	1	1
2.25	3.5	1	2.75	3.5	4.5	2.5	4.5	3.75	4.25	1.71428571428571	2.33333333333333	2.5	3	3.66666666666667	2.55555555555556	2.44444444444444	2.14285714285714	2.85714285714286	2	2.66666666666667	3	2.25	2.33333333333333	297	100	1759	5	4	4	4	5	2	4	4	4	7	2	20	4	5	5	5	3	4	4	93	100	1665	1	24	5	4	4	6	4	0	4	4
2.25	3.5	1	2.75	3.5	4.5	2.5	4.5	3.75	4.25	2.14285714285714	2.66666666666667	2	4	4	3.55555555555556	1.55555555555556	1.57142857142857	3.28571428571429	2	3.33333333333333	3	2.5	1.66666666666667	298	100	1317	3	3	4	4	4	2	2	4	4	8	2	19	4	5	5	5	2	5	5	93	100	1665	1	24	5	4	4	6	4	0	4	4
2.25	3.5	1	2.75	3.5	4.5	2.5	4.5	3.75	4.25	1.28571428571429	3.33333333333333	3.5	3	4	3.55555555555556	1.22222222222222	1.42857142857143	1.42857142857143	4.44444444444444	2.33333333333333	3.22222222222222	3	2.66666666666667	299	100	45528	2	2	1	2	1	4	5	5	4	8	2	18	2	2	1	2	2	1	3	93	100	1665	1	24	5	4	4	6	4	0	4	4
.	.	.	.	.	.	.	.	.	.	1	1	2.16666666666667	4	5	2.88888888888889	1.11111111111111	1.28571428571429	1.14285714285714	1.33333333333333	3.66666666666667	3	1.5	5.33333333333333	300	100	2134	4	4	4	2	5	2	2	4	5	10	2	28	4	1.5	1.5	2.5	5	5	5	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	1.14285714285714	1.66666666666667	1.66666666666667	3.5	3.66666666666667	3.22222222222222	1.22222222222222	1.57142857142857	2	2.44444444444444	3.33333333333333	3.22222222222222	1.25	5	301	100	2271	4	4	4	3	4	3	2	4	4	8	2	24	4	3	3	3	5	5	5	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	1.57142857142857	1.66666666666667	1.5	4.5	4.33333333333333	3.33333333333333	1.77777777777778	1.57142857142857	1.85714285714286	1.77777777777778	3.66666666666667	3.33333333333333	1.5	6	302	100	1785	5	4	4	4	5	2	2	5	5	9	1	27	4	3	3	3	5	3	5	.	.	.	.	.	.	.	.	.	.	.	.	.
1	4.5	1.33333333333333	2.5	4.5	5	1	1.75	3	4	1.14285714285714	1	2.33333333333333	3	3.66666666666667	3.77777777777778	1.55555555555556	1	2	2.44444444444444	3	3.22222222222222	3	5	303	100	840	3	4	4	4	5	2	3	2	2	8	2	29	4	0.5	0.5	0.5	3	3	3	94	100	639018	2	33	5	4	4	0	4	1	5	3
1	4.5	1.33333333333333	2.5	4.5	5	1	1.75	3	4	1.14285714285714	1	2.16666666666667	4	4	3.33333333333333	1.66666666666667	1	1.28571428571429	1.55555555555556	3.66666666666667	2.88888888888889	2.5	5	304	100	161839	5	4	5	5	5	2	2	4	4	7	1	27	6	1.5	0.8	1.5	2	2	3	94	100	639018	2	33	5	4	4	0	4	1	5	3
1	4.5	1.33333333333333	2.5	4.5	5	1	1.75	3	4	2	2	2.16666666666667	3.5	4	3.66666666666667	1.33333333333333	2	1.42857142857143	3.66666666666667	3	3.11111111111111	2.5	3.33333333333333	305	100	1121	4	4	3	4	4	4	3	4	4	7	2	24	5	0.5	0.5	0.5	1	2	2	94	100	639018	2	33	5	4	4	0	4	1	5	3
1	5	1.66666666666667	2.75	4	5	1.5	1.5	3	4	1.14285714285714	2.66666666666667	3.5	3.5	2.33333333333333	2.66666666666667	2.44444444444444	1.71428571428571	1.14285714285714	1.77777777777778	3	3.22222222222222	3.25	4.66666666666667	306	100	25063	4	4	4	5	5	2	2	4	5	4	2	23	4	1	0	1	2	2	2	95	100	1500	2	34	6	1	1	0.3	5	1	4	4
1	5	1.66666666666667	2.75	4	5	1.5	1.5	3	4	1.71428571428571	4.33333333333333	4.66666666666667	3.5	3.33333333333333	3.55555555555556	1.22222222222222	1.85714285714286	1.71428571428571	3.33333333333333	2.66666666666667	3.33333333333333	4.5	3.66666666666667	307	100	1267	4	3	4	2	3	3	4	4	4	6	2	38	5	5	1	5	4	4	3	95	100	1500	2	34	6	1	1	0.3	5	1	4	4
1.75	3.75	1	1.25	4.25	3.5	1.75	2	3	4	1.14285714285714	2.66666666666667	2.5	3.5	3	2.88888888888889	1.77777777777778	1.14285714285714	1.57142857142857	1.77777777777778	4	2.88888888888889	2.25	3.66666666666667	308	100	248539	5	5	5	4	5	2	2	4	4	6	1	43	4	2	2	2	2	3	3	96	100	1036	1	55	5	10	10	10	16	0	4	4
1.75	3.75	1	1.25	4.25	3.5	1.75	2	3	4	1	1.33333333333333	1.33333333333333	3.5	5	3.66666666666667	1	1	1.42857142857143	2.11111111111111	3.33333333333333	2.77777777777778	1.75	7	309	100	20068	5	5	5	4	5	2	3	4	4	9	2	30	4	6	6	3	5	5	4	96	100	1036	1	55	5	10	10	10	16	0	4	4
1.75	3.75	1	1.25	4.25	3.5	1.75	2	3	4	1.42857142857143	3.66666666666667	6	4	4	3.33333333333333	1.44444444444444	1	4.28571428571429	3.44444444444444	3.33333333333333	3.55555555555556	5	2.66666666666667	310	100	3749	4	3	3	3	5	2	4	4	4	7	2	28	6	3	2	2	3	5	1	96	100	1036	1	55	5	10	10	10	16	0	4	4
1	5	1	1	4.25	3.75	1	2	1.5	4	1	1.33333333333333	1.83333333333333	3	4	2.22222222222222	1.33333333333333	1	2	1.66666666666667	3.66666666666667	2.77777777777778	1.25	5	311	100	1928	4	5	5	4	5	2	2	3	3	7	1	61	5	13	8	6	1	2	2	97	100	356854	1	40	5	1	1	5	48	1	4	3
1	5	1	1	4.25	3.75	1	2	1.5	4	1	1.33333333333333	2.83333333333333	4	3.33333333333333	1.22222222222222	1	1.57142857142857	1	3	4	3.44444444444444	2.5	2	312	100	8666	2	2	2	2	2	2	2	4	4	7	1	29	5	0.5	0.5	0.5	1	3	1	97	100	356854	1	40	5	1	1	5	48	1	4	3
1	5	1	1	4.25	3.75	1	2	1.5	4	1.42857142857143	1	2.5	3	4	3.66666666666667	2.44444444444444	1	1.14285714285714	2.33333333333333	3.33333333333333	3	1.5	6	313	100	5340	4	4	4	4	5	2	2	3	2	9	1	29	4	1	1	5	3	4	3	97	100	356854	1	40	5	1	1	5	48	1	4	3
1	5	1	1	4.25	3.75	1	2	1.5	4	1.71428571428571	2.33333333333333	2.33333333333333	3	4.33333333333333	1.44444444444444	1	1.57142857142857	1.42857142857143	3.33333333333333	3.33333333333333	2.77777777777778	4	4	314	100	7883	4	5	5	5	5	2	5	5	5	8	1	45	5	20	0	5	1	1	2	97	100	356854	1	40	5	1	1	5	48	1	4	3
1	5	1	1	4.25	3.75	1	2	1.5	4	1.14285714285714	2.66666666666667	2.16666666666667	4	4	2.22222222222222	1	1.28571428571429	1	1.44444444444444	3.66666666666667	2.88888888888889	3	5	315	100	1023	5	4	5	4	5	2	1	5	5	7	2	36	3	10	8	8	1	1	2	97	100	356854	1	40	5	1	1	5	48	1	4	3
1	5	1	1	4.25	3.75	1	2	1.5	4	1.14285714285714	3	2.33333333333333	3.5	2.66666666666667	2.33333333333333	2	1.42857142857143	1.57142857142857	2.55555555555556	3.33333333333333	3.55555555555556	1.5	5	316	100	1068	5	3	4	3	5	2	3	4	4	6	1	47	4	8	8	6	1	3	2	97	100	356854	1	40	5	1	1	5	48	1	4	3
1	5	1	1	4.25	3.75	1	2	1.5	4	1.14285714285714	2	2	3.5	4.66666666666667	2.88888888888889	1.22222222222222	1	1	3.33333333333333	3	3.33333333333333	2	6.33333333333333	317	100	3469	5	4	5	3	5	2	3	2	2	8	2	27	4	0.5	0.5	0.5	2	2	2	97	100	356854	1	40	5	1	1	5	48	1	4	3
.	.	.	.	.	.	.	.	.	.	1.28571428571429	1.66666666666667	2.16666666666667	4	5	4.66666666666667	1.11111111111111	1.14285714285714	1.85714285714286	1.22222222222222	3.66666666666667	3.22222222222222	1.5	6.33333333333333	318	100	1271	4	4	4	4	5	1	1	4	5	9	1	24	6	1	1	1	5	5	4	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	2	3	2.66666666666667	4	4	3.44444444444444	1	2	2.28571428571429	3.55555555555556	3.66666666666667	4	4	4.33333333333333	319	100	1408	2	2	3	3	3	3	2	5	5	9	1	33	4	1	1	1	5	4	4	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	1	5.33333333333333	4.66666666666667	4	4.33333333333333	3.55555555555556	1	1	1	2	4	3.33333333333333	3.5	3.33333333333333	320	100	8921	5	4	3	4	5	2	2	3	4	8	1	29	6	3	1	2	5	4	5	.	.	.	.	.	.	.	.	.	.	.	.	.
3	5	1.33333333333333	3	3.75	4	3.25	1.75	2.25	4	1	2.66666666666667	2.66666666666667	4	5	3.66666666666667	1.44444444444444	1	1.42857142857143	1.55555555555556	4	3.77777777777778	1.5	4	321	100	1922	4	4	3	4	5	1	1	5	4	9	1	25	5	0.25	0.25	0.25	2	3	3	98	100	527	1	32	5	3	1	1	4	1	2	4
2.5	4.25	1.66666666666667	3	3.5	3.5	3.75	3	3.25	4.5	1.28571428571429	2	3	3.5	3.66666666666667	3.11111111111111	1.66666666666667	1.14285714285714	1.28571428571429	3	3.33333333333333	3.11111111111111	3.25	4	322	100	1306	4	4	3	3	4	3	3	4	4	8	2	24	4	1	1	0.4	5	5	5	99	100	896041	1	26	4	2.9	2.9	8	25	1	4	4
1.25	3.75	1	2.25	3.75	4	2.75	2	3.75	3.5	1.14285714285714	1.66666666666667	2.5	3	5	3.44444444444444	1.11111111111111	1	1.28571428571429	2	3.66666666666667	3.88888888888889	2.5	6.33333333333333	323	100	1732	3	3	2	3	4	2	2	4	4	10	1	27	4	1	1	1	3	3	4	101	100	798	2	62	6	22	15	15	70	0	3	5
2	3.25	1	2	2.5	4	1.25	2.75	4.25	4	1	1	1.33333333333333	3.5	5	3.55555555555556	1.22222222222222	1	1.28571428571429	1.88888888888889	3.66666666666667	3.22222222222222	1	6.33333333333333	324	100	1418	4	4	3	4	5	2	2	4	4	8	2	21	4	4	3	1	3	4	4	102	100	868	1	31	4	11	1	1	70	0	4	3
2	3.25	1	2	2.5	4	1.25	2.75	4.25	4	1.71428571428571	2.33333333333333	2.16666666666667	3.5	3.66666666666667	4.55555555555556	2.11111111111111	1.71428571428571	2.85714285714286	1.88888888888889	3.33333333333333	3.22222222222222	2.25	4.33333333333333	325	100	1409	5	4	5	3	5	2	3	4	5	8	1	23	5	5	5	3	3	4	4	102	100	868	1	31	4	11	1	1	70	0	4	3
1.75	3.25	2	2.5	3.75	3.5	2.75	2.5	3.5	4.25	1.28571428571429	3.66666666666667	2.66666666666667	4	4	3.22222222222222	1.66666666666667	1.28571428571429	2.14285714285714	3	3	3	3.75	4	326	100	4408	4	4	4	3	2	3	4	5	5	8	1	22	2	3	3	2	5	4	4	103	100	1985	1	28	3	7	5	1	4	0	5	5
1.75	3.25	2	2.5	3.75	3.5	2.75	2.5	3.5	4.25	2	3.66666666666667	2.83333333333333	3	4	2.44444444444444	2	2	3	1.88888888888889	3.33333333333333	3.44444444444444	2.25	5	327	100	1132	4	5	4	5	5	1	2	5	4	7	2	21	3	4	4	0.5	5	5	5	103	100	1985	1	28	3	7	5	1	4	0	5	5
1.75	3.25	2	2.5	3.75	3.5	2.75	2.5	3.5	4.25	1.14285714285714	2	2.5	3.5	4	3.33333333333333	1.77777777777778	1.28571428571429	1.71428571428571	1.55555555555556	2.66666666666667	3	2.25	5.66666666666667	328	100	818	4	5	4	4	5	2	4	3	3	8	1	24	5	5	4	2	4	3	4	103	100	1985	1	28	3	7	5	1	4	0	5	5
1.5	3.5	1.66666666666667	3.25	4.5	4.5	1.75	3	4	4.25	1	1	2	4	4	3.11111111111111	1.55555555555556	1	2.85714285714286	2.33333333333333	3.33333333333333	3.11111111111111	2.25	5.66666666666667	329	100	8555	3	4	4	4	5	3	3	4	4	9	2	23	4	3	3	0.5	7	1	1	104	100	156409	1	24	3	5	1	1	3	0	5	5
1.75	4.25	1.33333333333333	4.75	4.5	5	2	4	4.5	5	3.14285714285714	3.33333333333333	3.33333333333333	3.5	3	3.44444444444444	2.88888888888889	3.14285714285714	5.28571428571429	3.11111111111111	3	3.77777777777778	3	5	330	100	1618	2	3	2	3	4	3	4	5	4	6	2	20	3	4	4	2	3	3	3	105	100	1154	1	23	4	5	5	1	3	0	1	2
1.75	4.25	1.33333333333333	4.75	4.5	5	2	4	4.5	5	2.42857142857143	1.33333333333333	2.5	4.5	4	4.77777777777778	1.22222222222222	1	3.14285714285714	3.55555555555556	3.66666666666667	2.77777777777778	3.5	6	331	100	3363	4	4	4	3	4	3	3	4	5	9	2	23	4	7	7	1	7	3	5	105	100	1154	1	23	4	5	5	1	3	0	1	2
1.5	3.75	1.33333333333333	1.75	3.5	5	2	1.5	4	4.25	2.28571428571429	3.33333333333333	2.16666666666667	4	4.33333333333333	4.22222222222222	1.33333333333333	2.28571428571429	3.42857142857143	3.44444444444444	3	4.22222222222222	2	4.33333333333333	332	100	2373	2	2	1	2	4	3	3	5	5	9	1	21	3	5	4	2	4	4	4	106	100	9655	1	30	4	15	6	6	35	0	5	5
1.5	3.75	1.33333333333333	1.75	3.5	5	2	1.5	4	4.25	1	1.33333333333333	2.33333333333333	3	5	4.11111111111111	1.22222222222222	1	1.28571428571429	3.66666666666667	3	3.33333333333333	2	6.33333333333333	333	100	619750	4	5	3	2	3	3	4	5	5	9	1	31	3	2	2	7	5	5	4	106	100	9655	1	30	4	15	6	6	35	0	5	5
2	4.75	1	1	4.5	3.25	1.5	1	2.5	4.25	1	1	1.83333333333333	3.5	4	3.66666666666667	1	1	1.14285714285714	1.22222222222222	2.66666666666667	2.77777777777778	1.5	4	334	100	1221359	5	4	5	5	5	2	4	5	5	8	1	27	4	2	2	2	5	1	2	107	100	4380	1	25	4	3	3	3	5	0	4	4
2	4.75	1	1	4.5	3.25	1.5	1	2.5	4.25	1	1.66666666666667	3	3.5	4.66666666666667	3.88888888888889	1.22222222222222	1	1	1.44444444444444	4.33333333333333	3.33333333333333	2.5	5	335	100	1202	5	5	5	3	5	1	3	5	5	8	1	35	5	1	1	1	5	2	2	107	100	4380	1	25	4	3	3	3	5	0	4	4
1.25	3.75	1	2.5	4	3.75	2	3	3	3.5	1	3.66666666666667	3	3.5	5	3.88888888888889	1	1	1	1.11111111111111	3.66666666666667	2.88888888888889	2.5	4.33333333333333	336	100	1722345	5	5	5	5	5	1	1	4	4	9	1	56	3	27	10	10	2	3	3	108	100	944	1	49	4	21	0.5	0.5	40	0	5	4
1.25	3.75	1	2.5	4	3.75	2	3	3	3.5	1.85714285714286	2.33333333333333	3	2.5	3	1.44444444444444	1.22222222222222	2.85714285714286	2.14285714285714	4.11111111111111	3.33333333333333	2.77777777777778	3.25	3	337	100	1618	3	4	4	1	3	2	4	3	3	6	1	58	2	43	15	5	1	2	3	108	100	944	1	49	4	21	0.5	0.5	40	0	5	4
1.25	3.75	1	2.5	4	3.75	2	3	3	3.5	1	4	3.33333333333333	1	4	1.22222222222222	1	1	1.42857142857143	2.44444444444444	3.33333333333333	3.33333333333333	1	3	338	100	3732	4	2	4	4	4	2	2	5	5	7	1	57	3	20	1	1	1	1	2	108	100	944	1	49	4	21	0.5	0.5	40	0	5	4
1	4.5	1	1	2.5	2.25	1.25	1	2.75	2.75	1	1.66666666666667	2.83333333333333	4	3.66666666666667	2.55555555555556	1.33333333333333	1	1	3.11111111111111	2.66666666666667	3.22222222222222	2.25	4.33333333333333	339	100	2083	4	3	4	4	4	2	4	4	4	7	2	26	3	2	2	2	1	2	2	109	100	1005	2	57	5	3	3	3	26	1	4	3
1	4.5	1	1	2.5	2.25	1.25	1	2.75	2.75	1.28571428571429	2.66666666666667	3	2.5	3	1.44444444444444	2.66666666666667	1.57142857142857	1.85714285714286	2.22222222222222	3.66666666666667	3.22222222222222	3.25	4.33333333333333	340	100	849	4	4	4	3	4	2	2	3	3	6	2	24	4	4	2	4	1	2	2	109	100	1005	2	57	5	3	3	3	26	1	4	3
1	4.5	1	1	2.5	2.25	1.25	1	2.75	2.75	1.28571428571429	2	2.5	4	4	2.66666666666667	1.66666666666667	1.28571428571429	1.28571428571429	2	3.33333333333333	3.11111111111111	2.5	5	341	100	1649	4	4	4	4	5	2	2	4	4	7	2	38	4	19	12	5	1	1	3	109	100	1005	2	57	5	3	3	3	26	1	4	3
1	4.5	1	1	2.5	2.25	1.25	1	2.75	2.75	1	1.66666666666667	2.16666666666667	2.5	4	3.33333333333333	1.44444444444444	1.14285714285714	1	3	4	3.22222222222222	4	5.66666666666667	342	100	1603	4	4	3	2	3	2	2	4	3	7	2	40	3	17	4	15	1	3	3	109	100	1005	2	57	5	3	3	3	26	1	4	3
1	3.75	1.33333333333333	1	4	2	2.5	1.5	3	3.5	1	2.66666666666667	2	1.5	3	1.88888888888889	1.22222222222222	1.85714285714286	2	2.88888888888889	3.33333333333333	2.88888888888889	1.5	3	343	100	2182	4	4	4	3	4	2	3	2	1	7	2	55	2	10	3	4	1	1	1	110	100	960	1	61	6	1	1	11	68	2	4	4
1	3.75	1.33333333333333	1	4	2	2.5	1.5	3	3.5	1.14285714285714	2.33333333333333	3.66666666666667	3	4	2.55555555555556	1	1	2.28571428571429	3.77777777777778	3	2.88888888888889	4.25	4	344	100	1032	3	4	4	2	3	3	3	4	4	6	2	56	3	17	17	8	1	2	1	110	100	960	1	61	6	1	1	11	68	2	4	4
1	3.75	1.33333333333333	1	4	2	2.5	1.5	3	3.5	1	2.33333333333333	2	2.5	3	2.55555555555556	1.33333333333333	1.28571428571429	1	2.11111111111111	3.33333333333333	3.11111111111111	2	4	345	100	1091	4	4	4	4	5	2	2	2	2	6	2	42	4	24	13	2	1	2	2	110	100	960	1	61	6	1	1	11	68	2	4	4
.	.	.	.	.	.	.	.	.	.	2	1	1.5	2.5	3.66666666666667	3	1	2	2	3.44444444444444	2.66666666666667	3.11111111111111	2.25	7	346	100	1362	3	4	4	3	4	3	4	4	4	7	2	25	3	4	4	7	1	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	1	1	1.33333333333333	2.5	4	2.22222222222222	1.22222222222222	1	1	1.22222222222222	3	2.77777777777778	1.5	5.33333333333333	347	100	5916	5	5	5	5	5	2	2	3	3	7	2	28	3	0.5	0.5	8	1	2	2	.	.	.	.	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	1	1	1.33333333333333	1	1	1	1	1	1	1.66666666666667	3.33333333333333	3	1.5	6.33333333333333	348	100	1525926	5	5	5	3	5	1	2	1	1	7	2	24	3	5	0	4	1	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.
2.25	4	1.33333333333333	2.25	4.25	3.5	2.5	2	3	4	1	2	2.83333333333333	4	4.66666666666667	3.77777777777778	1.11111111111111	1.85714285714286	1.14285714285714	3.44444444444444	3	3.66666666666667	3	4.33333333333333	349	100	86763	3	4	4	2	4	3	4	5	5	8	1	23	4	2	2	2	1	4	3	111	100	1086	2	45	4	20	2	10	24	1	4	2
2.25	4	1.33333333333333	2.25	4.25	3.5	2.5	2	3	4	1	1	1.16666666666667	5	5	3.88888888888889	1	1	1	2	3.66666666666667	3.22222222222222	2.5	4.66666666666667	350	100	1036918	4	4	4	4	4	2	2	5	5	9	2	21	5	0.8	0.25	0.25	1	1	3	111	100	1086	2	45	4	20	2	10	24	1	4	2
2.25	4	1.33333333333333	2.25	4.25	3.5	2.5	2	3	4	1	3.33333333333333	3.66666666666667	4	4	2.66666666666667	1	1	1	3.55555555555556	2.66666666666667	3.55555555555556	2.75	3.33333333333333	351	100	1425	2	2	4	3	5	4	4	5	5	8	2	27	3	3	2	2	1	3	3	111	100	1086	2	45	4	20	2	10	24	1	4	2
2.25	4	1.33333333333333	2.25	4.25	3.5	2.5	2	3	4	1	1	1.83333333333333	4	5	5	1	1	1.14285714285714	2	3	2.88888888888889	1.25	6.33333333333333	352	100	1019	5	5	5	3	3	2	2	5	5	10	2	23	3	0.7	0.7	0.7	1	3	3	111	100	1086	2	45	4	20	2	10	24	1	4	2
2.25	4	1.33333333333333	2.25	4.25	3.5	2.5	2	3	4	1.28571428571429	1.66666666666667	2	4	5	4.33333333333333	1.33333333333333	1	1.57142857142857	3.11111111111111	3.66666666666667	3	2.25	4	353	100	1878	4	4	4	5	5	2	3	4	4	9	2	24	4	1	1	1	1	1	2	111	100	1086	2	45	4	20	2	10	24	1	4	2
2.25	4	1.33333333333333	2.25	4.25	3.5	2.5	2	3	4	1	1	1.83333333333333	4	5	3.88888888888889	1.33333333333333	1	2.71428571428571	3.11111111111111	3.66666666666667	3.11111111111111	3	6.66666666666667	354	100	2450	4	5	4	4	4	2	3	5	5	10	1	30	3	1	1	1	1	3	4	111	100	1086	2	45	4	20	2	10	24	1	4	2
2.25	4	1.33333333333333	2.25	4.25	3.5	2.5	2	3	4	1	1	1.33333333333333	4.5	4	4.77777777777778	1	1	1.85714285714286	1.77777777777778	3.33333333333333	3.22222222222222	1.5	4	355	100	61672	5	5	5	5	5	1	2	4	4	9	2	22	6	2	2	2	2	4	2	111	100	1086	2	45	4	20	2	10	24	1	4	2
2.25	4	1.33333333333333	2.25	4.25	3.5	2.5	2	3	4	1	2	2.16666666666667	4	4	4	1	1	1	5	2.33333333333333	3.22222222222222	3.75	4.33333333333333	356	100	1212870	4	4	2	3	2	5	5	4	4	7	2	25	4	2	0	0	1	2	2	111	100	1086	2	45	4	20	2	10	24	1	4	2
