2.5	3.8	4.25	1	3	3.5	4.25	3.44444444444444	2.6	3.5	3.75	4	4.6	4.2	3.75	4.33333333333333	3.125	4.25	4.25	3.14285714285714	3.5	4	8.42857142857143	2.375	2.33333333333333	2.85714285714286	1.66666666666667	2.71428571428571	174	174	100	1225	1	1	25	3	6	6	1	6	0	5	3
1.75	3	4.5	1	2.5	2.5	2.75	1.33333333333333	1	4	2.75	3.75	4.2	4.4	2.25	4.83333333333333	1.75	2.5	3.125	4.42857142857143	2.75	4.25	8.28571428571429	1.75	3.11111111111111	3.57142857142857	1.22222222222222	2.85714285714286	175	175	100	1227403	1	1	58	5	3	3	3	12	1	4	3
1	4	3.75	1	1.66666666666667	2.16666666666667	1	1	1	3.25	4.25	2.25	2.8	4.2	1	4.16666666666667	2.25	1	3.75	5	2.25	3.75	7.28571428571429	1.5	2.66666666666667	2.57142857142857	1	2.57142857142857	176	176	100	15149	1	1	37	5	5	5	5	3	0	3	3
2.25	4.2	3.75	1	2.5	3.5	1.5	1.44444444444444	1.6	4.25	4.5	3.5	4.2	4.2	2.5	4.33333333333333	2.125	1.25	4	5	3.25	4	7	2	3.44444444444444	2.71428571428571	1.11111111111111	2.14285714285714	177	177	100	1087	1	1	30	6	4	4	4	7	0	4	4
1.25	3.8	4.75	1.33333333333333	2.5	2.83333333333333	1	1	1	4.25	4	3.25	3.6	4	1.5	4.5	2	1.25	3.625	4.14285714285714	3.25	3.75	7.85714285714286	1.5	2.66666666666667	2.85714285714286	1.77777777777778	2.57142857142857	178	178	100	995	1	2	41	5	1	1	1	5	1	4	3
3.25	3.2	4	1	2.66666666666667	2.66666666666667	3.25	1.55555555555556	1.2	3.25	3.75	4	3.8	4	5	4.33333333333333	2.125	2.75	3.5	2.85714285714286	3.75	3.75	8.28571428571429	1.625	2.33333333333333	2.28571428571429	1.66666666666667	2.71428571428571	179	179	100	18139	1	2	57	5	28	3	3	4	1	5	2
1.75	3.2	4	1.66666666666667	1.83333333333333	2.33333333333333	1.25	1	1.2	3.25	3.75	4	4.2	4.4	3	4.33333333333333	1.75	1.75	3.75	4	3	3.75	7.85714285714286	2.125	2	2.28571428571429	1.77777777777778	2.57142857142857	180	180	100	1181	1	1	29	4	2	2	2	4	0	4	3
1	4.2	4.5	1	2	2.16666666666667	1	1	1	3.75	4.5	3.5	4.4	4.4	1.25	4.33333333333333	2.125	1.75	3.625	3.28571428571429	3.25	4	7.71428571428571	1.75	2.66666666666667	2.71428571428571	1	2.71428571428571	181	181	100	787	1	1	63	5	8	8	25	20	1	4	3
1.25	3.4	4.25	1	2	1.83333333333333	1.25	1	1	3.25	4.5	1.75	4.8	4.4	2	5	2.375	1	4	3	3	3.75	7.28571428571429	2.75	1.88888888888889	1.71428571428571	1.33333333333333	2.28571428571429	182	182	100	1018	1	2	33	4	6	6	3	4	1	3	3
1	3.6	3.25	2	2	2.83333333333333	1.75	2.11111111111111	1	3.25	3.75	3.5	4	3.4	1.25	3.66666666666667	3.125	1.5	3.75	3.42857142857143	2.5	4	8.42857142857143	2	2.22222222222222	1.28571428571429	1.22222222222222	2.28571428571429	183	183	100	1321	1	2	24	4	3	1	1	11	0	5	4
5	5	5	3.66666666666667	1.66666666666667	5	5	1	1	5	5	5	5	5	5	1	5	5	5	5	5	5	8.28571428571429	1	3	3	2.44444444444444	2.57142857142857	184	184	100	4424	1	2	44	6	14	3	8	65	1	5	4
2	3	3.5	1.33333333333333	3.33333333333333	1.66666666666667	2	3.66666666666667	3.4	3	3.5	3.5	2.6	3.4	3.25	4	3.5	2.75	3.875	4	3.5	3.5	7.28571428571429	2.625	3.22222222222222	3.57142857142857	1.88888888888889	2.71428571428571	185	185	100	1460	1	2	32	5	16	1	3	7	0	5	5
1	2.4	3.5	1.66666666666667	1.83333333333333	3.5	1.75	2.11111111111111	2	2.25	2.75	2.5	2.2	2.2	1.25	2.83333333333333	2.25	3.5	3	3.28571428571429	3.5	4	6.42857142857143	2.25	1.11111111111111	1.28571428571429	1.55555555555556	2.57142857142857	186	186	100	12489	1	2	23	2	7	1	5	30	0	5	5
2.25	2.2	4.25	3.66666666666667	4	2.33333333333333	1.5	4	4	1.25	2	3.25	2.6	2.2	2.75	2.5	2.375	2.75	2.875	3.28571428571429	1.5	2	7.28571428571429	3.125	3	3	2.66666666666667	2.57142857142857	187	187	100	1839328	1	2	21	3	3	2	2	2	1	3	3
1.5	1.6	2.25	1.66666666666667	1.16666666666667	2.16666666666667	3	1.33333333333333	1.6	2	2.5	3	2.4	2.6	1.5	4.66666666666667	1.5	2.75	4	1	3.75	3.5	8.71428571428571	3	2.33333333333333	2.14285714285714	1.33333333333333	2.42857142857143	188	188	100	3817	1	1	22	3	3	2	2	3	0	2	1
3.25	2.8	3	1	2.5	3	3.5	1.88888888888889	2	2.75	3.5	2.75	3.4	3	3.5	4	3.125	3.5	3.75	1	3	3.25	8	3	3.33333333333333	2.71428571428571	2	2.57142857142857	189	189	100	1556	1	1	37	4	3	3	3	7	1	3	2
1.25	3.4	3.75	1.66666666666667	4.5	3.16666666666667	3.25	2	2.2	3.25	4.5	4.5	3.4	3.2	1	3.66666666666667	2.875	2.5	3.75	2.85714285714286	3.75	4.75	8	2.375	3.44444444444444	2.71428571428571	2.22222222222222	2.42857142857143	190	190	100	1367	1	1	22	5	7	7	5	30	0	4	4
1	3.8	4	2.33333333333333	2	2	3.5	2.11111111111111	2.6	3.25	3.75	4.5	3.2	3.8	1.5	4.5	2	3	4.5	3.71428571428571	2.5	4.5	9	2.75	2.77777777777778	2.28571428571429	1.77777777777778	3.42857142857143	191	191	100	1999	1	2	50	6	7	7	7	5	1	2	2
1.25	3	2.5	1	2.5	1.83333333333333	1	1.33333333333333	1.8	3	3.25	3.5	4	3.8	1	2	2.875	1	3.625	4.85714285714286	2.25	3.75	7.57142857142857	1.875	3.11111111111111	3.28571428571429	1.77777777777778	2.42857142857143	192	192	100	2231	1	1	43	4	6	6	6	28	1	5	4
2	3	3.75	2	4.33333333333333	2.66666666666667	3.75	4.88888888888889	4.8	3.5	4.75	4.75	3.2	3.4	4.5	3	3.75	2.25	3.25	2.28571428571429	3.75	4.25	7.28571428571429	2.625	3.44444444444444	3.42857142857143	2.22222222222222	2.28571428571429	193	193	100	1070828	1	2	27	4	2	2	1	4	1	5	2
1.25	4.6	4.5	2	3.16666666666667	2.5	2.25	1.22222222222222	1.4	4	4	3.5	4.2	4.2	3	3.83333333333333	2.5	1.25	3.75	4.57142857142857	3.25	4.25	7.85714285714286	2.25	2.66666666666667	2.14285714285714	1.44444444444444	2.57142857142857	194	194	100	1497	1	2	45	4	8	8	7	2	1	4	3
1	3.2	4.25	3	3	3.16666666666667	1	2.77777777777778	3.6	3	3.75	4	2.4	2.8	1	3.16666666666667	2.5	1.75	4.125	2.85714285714286	2.75	4	8.42857142857143	1.75	2.55555555555556	2.14285714285714	1	2.57142857142857	195	195	100	1235177	1	2	27	4	2	2	2	10	0	2	3
1.75	3.8	4.75	1.33333333333333	2	2.16666666666667	1.25	2.11111111111111	1	3.25	3.75	3.75	3.6	3.8	1.75	4.16666666666667	2	1.75	3.5	3.71428571428571	2.75	3.5	7.57142857142857	1.625	1.55555555555556	1.42857142857143	1.11111111111111	1.85714285714286	196	196	100	1910	1	2	37	4	16	12	7	40	1	4	4
1.5	4	4.5	1.33333333333333	1	2.33333333333333	3.25	1.66666666666667	1.4	2.75	4	3.25	3.8	4.8	1.75	4.16666666666667	1.125	1.75	3.75	3.85714285714286	2.5	3.5	8.14285714285714	1.75	2.77777777777778	3.14285714285714	1.55555555555556	2.85714285714286	197	197	100	973	1	1	46	5	24	6	14	45	0	4	3
2	3.8	3.5	1	2.83333333333333	1.83333333333333	1.75	1.44444444444444	1.2	4	4.25	2.5	4.6	4.2	3.5	4.33333333333333	2	1.25	3.625	3.85714285714286	3.25	4	7.85714285714286	1.25	3.22222222222222	2.71428571428571	1.44444444444444	2.71428571428571	198	198	100	1912	1	2	46	5	4	4	4	45	0	5	5
1	3.2	5	1.33333333333333	2.5	2.66666666666667	1	1.44444444444444	1.6	3.75	3.75	4	3.2	4.4	2.5	4.5	2.375	1.5	3.5	3.71428571428571	2.75	4.5	7	1.75	2.11111111111111	2	1.44444444444444	2.71428571428571	199	199	100	1805364	1	2	38	4	7	4	2	20	0	5	5
2.5	3.4	5	1.33333333333333	1.33333333333333	1.66666666666667	4	1.11111111111111	1	3.25	3.25	4.25	3	3.8	3.5	4.33333333333333	2	3.75	4.25	3.85714285714286	2.25	4	7.85714285714286	1.375	1.44444444444444	1.42857142857143	1.22222222222222	2.85714285714286	200	200	100	607509	1	1	36	2	15	0	10	6	0	1	2
2	2	3.5	1	3.66666666666667	1.66666666666667	4	1	1	3	2.75	4	4	3.6	1.5	3.66666666666667	2.75	4.25	4.125	4.57142857142857	2.75	3.5	8.14285714285714	2.625	2.55555555555556	3.57142857142857	2.33333333333333	2.28571428571429	201	201	100	1070	1	1	29	4	5	5	4	20	0	4	4
1	4	5	1	1	1	1	1	1	4	2.5	2.5	5	5	1	5	1.25	1	4.625	5	1.5	2.75	8.42857142857143	1.25	1.77777777777778	2.28571428571429	1.11111111111111	2.42857142857143	202	202	100	1970	1	1	59	5	7	7	7	6	1	5	3
2.25	3.8	4.5	1.66666666666667	2.5	2	2.5	2.33333333333333	2.2	3.5	3.5	3.5	3.8	3.8	2.75	3	1.625	1.5	3.25	4.42857142857143	3.5	3.5	6.85714285714286	2.5	2.22222222222222	2.57142857142857	1.66666666666667	2.57142857142857	203	203	100	720558	1	2	38	6	4	1	1	16	0	4	4
1	3.8	3.25	1.33333333333333	1.83333333333333	2.66666666666667	1.25	1.11111111111111	1	2.25	3.5	2.25	3.8	3	1	3.83333333333333	1.375	1.25	3.5	4.57142857142857	3.5	3.5	7.85714285714286	1.25	1.55555555555556	1.42857142857143	1	2.42857142857143	204	204	100	1156545	1	2	27	5	4	4	0.75	26	0	5	5
3.25	3	2.75	1.33333333333333	2.66666666666667	2.66666666666667	3.25	1.11111111111111	1.4	3.25	3.75	3	3.2	3	3.75	3.83333333333333	2.375	3.25	3.25	3.71428571428571	3.25	3.25	7.28571428571429	1.375	2.66666666666667	2.57142857142857	2.22222222222222	2.57142857142857	205	205	100	1019	1	2	26	4	1.5	1.5	1	2	0	5	1
1	3.4	4	2	3.33333333333333	1.33333333333333	1	1.66666666666667	2.2	3	3.75	1.75	2	3.2	1.5	4.33333333333333	1.875	1.25	3.625	3.28571428571429	4.5	4.75	8.42857142857143	1.75	2.33333333333333	2.14285714285714	1.55555555555556	2.71428571428571	206	206	100	5602	1	2	47	4	12.5	12.5	2.5	4	0	5	5
2.5	3	4	3.33333333333333	3	2.5	2.5	1	1	3.5	3.75	2.75	3.2	4.4	2	4.5	2.25	1.75	5	3.57142857142857	2.75	2.75	8.71428571428571	2.375	2.44444444444444	3.14285714285714	1.66666666666667	2.42857142857143	207	207	100	2319	1	1	47	4	24	24	16	27	1	5	2
1.75	2.6	4	1	2.5	1.66666666666667	1.25	1.33333333333333	1	2.25	3.5	4.25	3.2	4	1.25	4.33333333333333	1.625	2.5	4.125	2.28571428571429	2.25	3.25	8.57142857142857	1.25	1.66666666666667	2.28571428571429	1.55555555555556	2.42857142857143	208	208	100	1067	1	1	53	4	14	1	6	10	1	5	3
1.25	2.6	2.75	2	3.5	2.16666666666667	2.25	2.33333333333333	2.8	2.5	3.25	3	2.4	3	1.75	4.33333333333333	2.375	1.75	3.75	4	3.75	3.75	7.57142857142857	2	3.11111111111111	2.71428571428571	2	2.57142857142857	209	209	100	1568	1	1	51	4	25	23	6	14	0	5	4
1	4.2	4.25	2	1.33333333333333	1.66666666666667	1	1.33333333333333	1	4.5	4.5	3.5	3.8	4.8	1.25	4.16666666666667	1.125	1	4.25	3.42857142857143	2	4	8.71428571428571	1.125	1.88888888888889	2.28571428571429	1.11111111111111	3.14285714285714	210	210	100	190797	1	2	47	4	15	5	5	24	0	5	3
1	4.2	4.75	1	1.16666666666667	1.33333333333333	1	1	1	2.75	3.5	3.25	4.4	4.8	1	4.16666666666667	2	1	4	4.71428571428571	1	3.5	7.42857142857143	1	1.77777777777778	1.57142857142857	1	3	211	211	100	1391	1	2	45	4	26	1	1	10	1	3	4
1	3.2	3.5	1	2.33333333333333	1.66666666666667	1.5	3	1.6	2	3.75	3.5	2.2	2.8	1.75	2	2.375	1.25	3.875	3.85714285714286	2.75	3.5	7.85714285714286	2	2.33333333333333	3.57142857142857	1.33333333333333	2.28571428571429	212	212	100	1249	1	1	57	4	1	1	1	15	0	3	3
1.75	3.6	4.75	1	1.83333333333333	2.16666666666667	1.25	1.88888888888889	1.4	3.75	4.25	3.75	4.8	4.4	2.5	4.66666666666667	2.25	1.25	3.25	3.85714285714286	2.25	4	7.71428571428571	1.375	3.22222222222222	3.42857142857143	1.55555555555556	2.28571428571429	213	213	100	1988	1	1	57	5	3	1	0	12	1	3	3
1	5	4.25	1	2.33333333333333	4.66666666666667	2.5	1	1	4.75	5	5	4.4	4.4	1	5	1.75	3.75	3.375	3.14285714285714	3.25	5	8	1.625	1.11111111111111	1.57142857142857	1	3.14285714285714	214	214	100	1924	1	2	37	5	3.5	3.5	3.5	34	1	5	5
2.75	2.8	4	1	4	3.33333333333333	4	1.22222222222222	1.6	3.75	3.75	3.75	3.4	3.4	1.75	3.83333333333333	2.375	3	3.625	3.14285714285714	4.75	3.25	6.28571428571429	2.125	2.44444444444444	2.57142857142857	2.66666666666667	2.57142857142857	215	215	100	95671	1	1	19	3	4	1	1	15	0	4	4
1.5	4.2	4.25	1	1.16666666666667	2.66666666666667	1.5	1.44444444444444	1.6	4	3	4.25	3.6	4	2.75	3.33333333333333	1.5	1.25	2.5	4	2.25	3.25	6.85714285714286	1.25	1.66666666666667	1.85714285714286	1	2.85714285714286	216	216	100	1478	1	2	55	4	13	0.5	0.5	6	1	5	2
1.25	4	4.5	2.33333333333333	2.16666666666667	2	2	1.22222222222222	1.8	3.5	3.25	3.75	3.8	3.8	1.5	3.33333333333333	1.25	1.25	3.125	3.71428571428571	2.75	2.5	7.85714285714286	1.375	2.22222222222222	2	1	2.28571428571429	217	217	100	897	1	2	53	5	4	4	4	50	1	3	2
1.75	3.4	2.75	1.33333333333333	2.33333333333333	1.5	1.5	1.11111111111111	1	1.5	1.75	2.75	3.2	3.4	1	4.33333333333333	1	2	3	4.14285714285714	2.75	3.25	6.71428571428571	1.25	1.88888888888889	1.14285714285714	1.11111111111111	2.14285714285714	218	218	100	1588	1	1	45	4	19	5	5	31	0	3	3
2	3.8	4.5	1	1.66666666666667	2.66666666666667	2.25	1.88888888888889	1.2	4.5	3.75	3.5	4.4	4.4	3.5	4.5	3	2.75	3.375	4.57142857142857	3	3.75	7.42857142857143	1.625	2	2	1.22222222222222	2.14285714285714	219	219	100	1068	1	2	54	5	14	4	11	40	1	4	2
1.25	4	4.75	1	3	1.5	3	1.66666666666667	1.2	3.5	3.5	3.75	4	4.2	2	4.16666666666667	2.375	2.25	4	4.57142857142857	2.75	3.5	7.85714285714286	1.25	2.33333333333333	3	1.44444444444444	2.42857142857143	220	220	100	2085	1	1	58	6	35	15	1	15	0	5	5
1	2	4	1.66666666666667	2.33333333333333	2.16666666666667	1.25	2.22222222222222	1.2	3.25	3.5	3.25	3.4	3.2	2.25	3.5	1.875	1.25	2.375	3.71428571428571	2.5	2.5	6	1.125	2.11111111111111	1.85714285714286	1	2.42857142857143	221	221	100	1250	1	2	45	4	2	2	10	48	0	1	2
1	2.6	3.75	1	3.5	1	1	1	1	1.75	3.75	4	2.4	2.6	1	3.66666666666667	2.375	1	3.5	5	3.5	3.25	7.85714285714286	2	1.22222222222222	2.71428571428571	1.11111111111111	2.14285714285714	222	222	100	922	1	1	45	4	20	20	8	14	0	5	5
1.75	3.8	4.5	1.66666666666667	2.83333333333333	2.16666666666667	3.25	1.44444444444444	3	3.25	3.25	4.5	3.4	4.6	2.25	4.5	1.625	2.25	3.375	5	3	4.75	7.14285714285714	1.5	2.66666666666667	3.71428571428571	1.44444444444444	2.57142857142857	223	223	100	1048	1	2	33	4	4	4	4	25	0	5	5
1.75	2.8	4	1	1.33333333333333	1.33333333333333	2.25	1.22222222222222	1	2.25	3	4.25	2.4	2.8	1	4	2	2.25	3.25	5	2.25	4.75	6.42857142857143	1.375	2.55555555555556	2.42857142857143	1	2.57142857142857	224	224	100	6578	1	1	22	6	2	2	2	8	0	2	2
2.25	3.2	4.5	1	1.16666666666667	2.16666666666667	2	1	1.2	3	3.5	4	4	4	2	3.5	1.625	1.5	3.75	3.14285714285714	2.5	3.5	7.57142857142857	1.125	2.33333333333333	2.57142857142857	1	2.71428571428571	225	225	100	1948	1	1	60	4	33	12	12	15	0	4	3
1.25	3.6	4.25	3	2.33333333333333	2.66666666666667	4	1.33333333333333	2	3.25	3.5	4.25	3.4	3.6	1.5	4	2.375	4.25	2.875	4	3	4.5	6.28571428571429	2.75	3.55555555555556	3.85714285714286	1.77777777777778	2.28571428571429	226	226	100	996	1	1	24	4	2	1	1.5	5	2	3	3
1.75	2.2	2.25	2	1.66666666666667	1.66666666666667	3	2	2	1.75	3.25	2.75	2.2	2.8	1.75	4.33333333333333	2.25	2.25	3.375	3.14285714285714	2.75	3	7.42857142857143	1.375	2.22222222222222	2.14285714285714	2	2.28571428571429	227	227	100	1794	1	2	32	5	0.5	0.5	0.5	4	1	3	3
2	2.8	4	1	1.66666666666667	2	2.25	1.11111111111111	1.2	2.5	3.75	4	3.4	3.6	4	3.66666666666667	1.25	1	3.625	2.14285714285714	3.5	4.25	7.85714285714286	1.75	2.44444444444444	2.14285714285714	1.11111111111111	2.71428571428571	228	228	100	1178	1	2	57	4	22	12	5	20	1	4	3
1	4	5	2.33333333333333	1.5	1.83333333333333	1	1.11111111111111	1	4.5	4.25	2.75	4.8	4.4	1.5	4.33333333333333	2.5	1.25	3.75	3.28571428571429	1.25	4	7.71428571428571	1.25	1.77777777777778	1.42857142857143	1.22222222222222	2.57142857142857	229	229	100	92804	1	2	33	5	4	4	1	14	1	5	5
2.75	4.4	4	1	2.5	3	4	2	2	3.75	4.5	3.75	4.2	4.2	3.5	4.5	3.125	4	3.75	4	3.5	4	7	2.375	2.77777777777778	3	2	2	230	230	100	767	1	1	25	6	2	2	2	7	0	4	4
3	3.6	4.75	2.66666666666667	2.16666666666667	2.16666666666667	3.25	4	3.4	4.25	4.5	4.25	4	4	3	4.33333333333333	2.625	3.5	3.75	4.42857142857143	2.5	4.75	8	2.125	3.88888888888889	3.57142857142857	1.88888888888889	2.71428571428571	231	231	100	63466	1	1	34	5	1	1	1	12	1	4	4
1.5	3.6	4.75	1	1.5	2	2.25	1	1.2	2.5	3.5	4	3.6	3.6	1	3.33333333333333	2.25	2.75	3.5	3.57142857142857	2.25	4	7.71428571428571	1.5	2.88888888888889	2.42857142857143	1.11111111111111	2.57142857142857	232	232	100	914	1	1	55	4	0.5	0.5	0.5	6	1	4	4
1	3.4	4	1	2.5	1.33333333333333	1	1	1	3.25	3.75	1.75	3.6	3.8	1	4	2.625	1	4	5	2	3.75	7.14285714285714	1.25	2.33333333333333	3	1	2.42857142857143	233	233	100	1115	1	1	46	2	12	12	12	18	0	4	3
1	3.2	3.25	1	3.83333333333333	1.83333333333333	2.25	1	1	2.75	3.25	3.25	3	2.8	1.75	4.16666666666667	2.125	2	3.875	5	4	3.75	7.85714285714286	2.25	3.33333333333333	3.28571428571429	2.22222222222222	2.57142857142857	234	234	100	928	1	1	59	5	3	3	3	6	0	5	5
1	3.2	3.5	1.33333333333333	2	2.16666666666667	1.5	1.11111111111111	2.6	4	2.75	2.5	2.8	4.2	1.5	3.66666666666667	2.5	1	3.625	5	2.75	2.75	8.42857142857143	1.25	3	3.42857142857143	1	2.85714285714286	235	235	100	1312	1	2	45	5	20	17	17	13	0	5	2
2	3	4	1	2	3	2.5	1.22222222222222	1	3.5	4	4.25	3.6	3.6	2	3.5	1	2.5	3.125	4.57142857142857	3	4	6.85714285714286	1.375	2.11111111111111	2.71428571428571	1.66666666666667	2.42857142857143	236	236	100	1002	1	1	40	4	10	10	10	6	0	5	3
1	3.2	3.75	1	2.5	3	1.25	1.11111111111111	1.4	3.5	4	3.5	3.4	3.8	3.75	4	1.375	1.75	3	4.14285714285714	3	3.75	7.42857142857143	1.625	2	2	1	2.57142857142857	237	237	100	1182	1	2	52	4	23	15	15	56	0	4	3
2.25	2.6	4.5	1.66666666666667	1.5	1.16666666666667	2.5	3.33333333333333	2	2.75	3.75	3.75	2.8	2.4	3.75	3.5	2.875	1.5	3.375	3.14285714285714	3.75	3	7.85714285714286	2	2.22222222222222	3.42857142857143	1.11111111111111	2.71428571428571	238	238	100	1145	1	1	39	4	2	2	17	60	1	5	3
1	2.8	3.25	1	2	1.33333333333333	1	2	2	2.75	3.75	3.25	3	3.4	1	3.83333333333333	2.375	1	3	3.57142857142857	2.75	3.5	7.42857142857143	2	2.22222222222222	2.14285714285714	2	2.42857142857143	239	239	100	2310	1	1	59	4	1	1	1	60	2	3	4
1.75	3.8	3.5	1	1	2.33333333333333	1.25	1.66666666666667	2.4	3.25	3.5	3.5	3.8	3.2	2.5	3.66666666666667	2.25	1	3.75	3.57142857142857	3	4	8.14285714285714	1.125	2.33333333333333	2.42857142857143	1.22222222222222	2.57142857142857	240	240	100	9107	1	1	54	4	2	2	20	70	2	1	1
1	2.8	4	1	1.5	1.66666666666667	1.25	1.11111111111111	1	2.5	4.75	3.5	3.6	3.4	2	4.16666666666667	2	2	2.875	3	2.25	3.5	7.42857142857143	2.125	1.88888888888889	1.85714285714286	1.11111111111111	2.28571428571429	241	241	100	1137	1	2	47	4	22	3	3	40	1	4	4
1.5	2.4	3.5	1.33333333333333	3	2.16666666666667	1.5	3	3	3	2.75	3.5	2.6	2.6	3.25	3.33333333333333	2.125	1.5	3.625	3	3.5	4	6.57142857142857	2.125	2.66666666666667	2.28571428571429	1.55555555555556	2.28571428571429	242	242	100	19453	1	2	36	4	6	6	0.5	4	1	5	3
1	3.4	4	2	4.66666666666667	2.5	2.5	2.66666666666667	3.6	3.75	3.5	2.75	3.8	4.4	1.75	4.16666666666667	2	1	4	3	1	4.75	8.42857142857143	1.875	3.77777777777778	3.42857142857143	1.44444444444444	3.28571428571429	243	243	100	6516	1	2	25	6	1	1	0.1	4	1	3	3
2.5	3	3.5	2	2.33333333333333	2.83333333333333	3	2.22222222222222	2.6	3.75	3.75	4	4.4	4.4	3.75	4	1.875	2.5	3.625	3.71428571428571	3.25	3.75	7.85714285714286	2.125	2.88888888888889	3.14285714285714	2.55555555555556	2.14285714285714	244	244	100	932	1	2	23	6	0	0	0	35	1	4	3
2.5	2.4	3.75	1	3	1.83333333333333	3	2.77777777777778	2.4	3.25	3.5	2.25	2.2	2.4	3	3.66666666666667	2.5	2	4.125	3.57142857142857	3.25	3.25	7.71428571428571	2.25	2.66666666666667	2.28571428571429	2.11111111111111	2.57142857142857	245	245	100	1032451	1	1	28	4	8	3	3	8	0	5	5
1.75	4.4	4	1	3.83333333333333	2	1.5	1.11111111111111	1	2.25	3.75	3.75	3.4	3.4	1	4	2.125	1.5	4	5	4.25	3.75	7.71428571428571	1.5	2.55555555555556	3	2.22222222222222	2.57142857142857	246	246	100	1991669	1	1	58	4	38	38	38	60	0	5	5
3.25	2.8	4	1	1.66666666666667	1.16666666666667	1	1.11111111111111	2	2	4	4.25	2	2.2	1	3.33333333333333	1.625	4	3.625	1	3.75	3.25	7.42857142857143	1.875	1.66666666666667	2.14285714285714	1.11111111111111	2.14285714285714	247	247	100	1530	1	1	66	3	12	6	4	6	0	4	3
2.25	3.8	4	1.33333333333333	2.16666666666667	2.66666666666667	1.5	2.66666666666667	2	3.75	4	4	3.4	3.8	2.5	4	2.75	1	3.875	3.28571428571429	3.5	4.5	6.85714285714286	2.625	2.22222222222222	2.14285714285714	1.44444444444444	2.85714285714286	248	248	100	992	1	2	23	5	9	7	1	25	0	5	5
3	3	3.5	2	3.5	2.16666666666667	3.25	3.11111111111111	2.4	3	3.75	3.75	3	3.6	3	2.33333333333333	3.875	3.25	3.625	4	4	4	7.57142857142857	2.375	3.44444444444444	3.42857142857143	2.33333333333333	2.42857142857143	249	249	100	1075	1	1	35	5	4	2	2	5	1	3	3
1	3	4	1.33333333333333	2	2	1	4	4	2.75	3.75	4	2.6	4.8	3	4.16666666666667	2.125	1	3.625	3.71428571428571	1.75	3.75	7	3	3	3	1.88888888888889	2.42857142857143	250	250	100	73107	1	2	60	4	9	1	0	9	1	1	4
3.75	4.2	3.5	2.66666666666667	3.16666666666667	3.5	3.75	5	5.6	4	3.5	3.5	4	3	4	3.83333333333333	3.75	4	3.5	3.42857142857143	3.25	3.25	7.42857142857143	3.5	3.66666666666667	4	3	2.57142857142857	251	251	100	404	1	1	26	6	2	2	2	10	0	2	4
1.5	4.6	4.5	2	2.16666666666667	2.66666666666667	2.5	1.22222222222222	1	3.5	3.5	4	3.2	4.4	2.5	5	2	2	4.5	5	2.75	3.5	8.42857142857143	2.25	1.77777777777778	1.71428571428571	1.11111111111111	1.14285714285714	252	252	100	883	1	2	53	5	6	6	2	24	0	5	4
2.25	2.8	3.75	1	2.33333333333333	1.66666666666667	2	2	2	2.5	3.25	3.5	3	3.4	2	4	3.375	2	3.375	2	3.25	4	8	2.125	2.22222222222222	2.14285714285714	1.11111111111111	2.42857142857143	253	253	100	1301	1	2	31	6	5	1	2	4	0	5	5
1.75	3.4	4.5	1	1.66666666666667	1.66666666666667	1.5	1.88888888888889	2	3.25	3.5	2.75	3.6	3.6	2	4.33333333333333	2	1.5	4	4	3.25	3.75	8.14285714285714	1.5	2.77777777777778	2.14285714285714	1.33333333333333	2.71428571428571	254	254	100	1012	1	1	51	6	7	7	7	10	1	5	4
1	3.6	3.75	1.33333333333333	2.5	2.33333333333333	1	1.44444444444444	1.6	3.25	2.75	3	3.2	3.8	1.25	4.16666666666667	3.625	1	3.375	3.85714285714286	2.5	4	6.71428571428571	1.875	2.33333333333333	2.71428571428571	1.22222222222222	2.71428571428571	255	255	100	4485	1	1	26	4	3	3	1	3	0	4	4
2.25	2.4	5	2.33333333333333	2.83333333333333	2	1.5	1.44444444444444	2	3.25	3.75	3	3	3.4	1.75	2.66666666666667	1.75	1	3	3.42857142857143	3	4	7.42857142857143	1.125	2.55555555555556	2.42857142857143	1.33333333333333	2.42857142857143	256	256	100	605271	1	2	48	5	5	3.5	5	66	1	5	4
1	3.8	4.75	1.66666666666667	1.83333333333333	1.16666666666667	1.75	1.77777777777778	1.4	4.5	3.75	2.5	3.2	4	1	4.66666666666667	2.625	1.75	4.625	4.42857142857143	4	4.5	8	1.5	3	3.28571428571429	1.66666666666667	2.71428571428571	257	257	100	85295	1	1	26	4	2.5	2.5	2.5	4	0	5	5
1.25	3.6	4.5	2.66666666666667	3.33333333333333	2.33333333333333	1.75	1.44444444444444	1.2	3	3.5	3.25	3.6	3.2	1.25	3.16666666666667	2	1.25	3.625	2.85714285714286	3.75	4	7	2.625	2.22222222222222	3.28571428571429	1	2.42857142857143	258	258	100	997	1	2	33	4	1	1	1	15	0	5	5
2	4	4.75	1	1.66666666666667	1.16666666666667	1	1	1	3	3	4.25	3.6	3.4	1	2.66666666666667	1.625	1.5	3.75	4	3.75	4.5	9	1	1.44444444444444	2.42857142857143	1	2.57142857142857	259	259	100	1009	1	1	58	5	4	4	25	4	0	5	5
1	5	5	1	1.66666666666667	1.5	1.75	1.22222222222222	1	4.5	3.5	5	4.4	4.4	2	4.66666666666667	1	1.75	3.625	4.42857142857143	2.5	3.5	8	1.125	1.44444444444444	1.71428571428571	1	2.85714285714286	260	260	100	4097	1	2	58	4	15	7	7	21	0	5	5
